,game,utt_id,game_start,utt_time,intent,int_type,oids,summary,holding,old_plan,corrected plan,anno_explain,utt
390,66fecce3c339dad8_84ba,1083,20250711-173211,20250711-173240,Command,NO_CONTEXT,[],[],,[],['Motion(RotateRight)'],,turn right
391,66fecce3c339dad8_84ba,1085,20250711-173211,20250711-173310,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,[],[],,"[{'command': 'Motion(RotateRight)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Motion(RotateRight)'],,turn around
392,66fecce3c339dad8_84ba,1087,20250711-173211,20250711-173333,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,[],[],,"[{'command': 'Motion(RotateRight)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(pot_0)'],,pick up the dirty pot
393,66fecce3c339dad8_84ba,1089,20250711-173211,20250711-173432,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,['pot_0'],"['pot_0 is FilledWithLiquid,  is Dirty,  is PickedUp,   ; ']",pot_0,"[{'command': 'Pick_up(pot_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Go_to(sink_0)'],,go to the sink
394,66fecce3c339dad8_84ba,1091,20250711-173211,20250711-173454,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['sink_0', 'pot_0']","['pot_0 is FilledWithLiquid,  is Dirty,  is PickedUp,   ; ', 'sink_0  ; ']",pot_0,"[{'command': 'Go_to(sink_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pour(pot_0, sink_0)']",,empty the pot
395,66fecce3c339dad8_84ba,1093,20250711-173211,20250711-173512,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['sink_0', 'pot_0']","['pot_0 is Dirty,  is PickedUp,   ; ', 'sink_0  ; ']",pot_0,"[{'command': 'Pour(pot_0, sink_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(pot_0, sinkbasin_0)']",,put the pot into the sink basin
396,66fecce3c339dad8_84ba,1095,20250711-173211,20250711-173600,Command,IN_CONTEXT_AFTER_FINAL_FAILED,"['sink_0', 'pot_0', 'sinkbasin_0']","['pot_0 is Dirty,  is PickedUp,   ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside Mug, Apple, PepperShaker, CounterTop; ']",pot_0,"[{'command': 'Place(pot_0, sinkbasin_0)', 'status': 'SubgoalStatus.FAILED'}]","['Place(pot_0, sink_0)']",,put down the pot
397,66fecce3c339dad8_84ba,1097,20250711-173211,20250711-173642,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['sink_0', 'pot_0', 'sinkbasin_0']","['pot_0 is Dirty,   is on top of a CounterTop ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside Apple, Mug, CounterTop, PepperShaker; ']",,"[{'command': 'Place(pot_0, sink_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Toggle_off(faucet_0)'],,turn off the faucet
398,66fecce3c339dad8_84ba,1099,20250711-173211,20250711-173704,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['sink_0', 'faucet_0', 'pot_0', 'sinkbasin_0']","['pot_0 is Dirty,   is on top of a CounterTop ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside Apple, Mug, CounterTop, PepperShaker; ', 'faucet_0  is on top of a CounterTop ; ']",,"[{'command': 'Toggle_off(faucet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(apple_0)'],,pick up the apple
399,66fecce3c339dad8_84ba,1101,20250711-173211,20250711-173724,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['sink_0', 'faucet_0', 'pot_0', 'apple_0', 'sinkbasin_0']","['pot_0 is Dirty,   is on top of a CounterTop ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside Mug, CounterTop, PepperShaker; ', 'faucet_0  is on top of a CounterTop ; ', 'apple_0 is PickedUp,   ; ']",apple_0,"[{'command': 'Pick_up(apple_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(apple_0, countertop_0)']",,put the apple on the counter top
400,66fecce3c339dad8_84ba,1103,20250711-173211,20250711-173757,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['sink_0', 'faucet_0', 'sinkbasin_0', 'pot_0', 'apple_0', 'countertop_0']","['pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside Mug, CounterTop, PepperShaker; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Pot, SoapBottle, Apple, Microwave, Faucet, SaltShaker, Tomato; ']",,"[{'command': 'Place(apple_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(mug_0)'],,pick up the mug from the sink basin
401,66fecce3c339dad8_84ba,1105,20250711-173211,20250711-173912,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'sink_0', 'faucet_0', 'sinkbasin_0', 'pot_0', 'apple_0', 'countertop_0']","['pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside CounterTop, PepperShaker; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Pot, Apple, SoapBottle, Microwave, Faucet, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,  is PickedUp,   ; ']",mug_0,"[{'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(mug_0, countertop_0)']",,put it down on the counter
402,66fecce3c339dad8_84ba,1107,20250711-173211,20250711-173929,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'sink_0', 'faucet_0', 'sinkbasin_0', 'pot_0', 'apple_0', 'countertop_0']","['pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside CounterTop, PepperShaker; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Pot, Apple, SoapBottle, Mug, Microwave, Faucet, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; ']",,"[{'command': 'Place(mug_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(saltshaker_0)'],,pick up the saltshaker
403,66fecce3c339dad8_84ba,1109,20250711-173211,20250711-174000,Command,IN_CONTEXT_AFTER_FINAL_FAILED,"['mug_0', 'saltshaker_0', 'sink_0', 'faucet_0', 'sinkbasin_0', 'pot_0', 'apple_0', 'countertop_0']","['pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside CounterTop, PepperShaker; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Pot, Apple, SoapBottle, Mug, Microwave, Faucet, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'saltshaker_0  is on top of a countertop_0 and inside a Microwave ; ']",,"[{'command': 'Pick_up(saltshaker_0)', 'status': 'SubgoalStatus.FAILED'}]",['Pick_up(peppershaker_0)'],,pick up the pepper shaker
404,66fecce3c339dad8_84ba,1111,20250711-173211,20250711-174021,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'peppershaker_0', 'saltshaker_0', 'sink_0', 'faucet_0', 'sinkbasin_0', 'pot_0', 'apple_0', 'countertop_0']","['pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside CounterTop; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Pot, Apple, SoapBottle, Mug, Microwave, Faucet, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'saltshaker_0  is on top of a countertop_0 and inside a Microwave ; ', 'peppershaker_0 is PickedUp,   ; ']",peppershaker_0,"[{'command': 'Pick_up(peppershaker_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(peppershaker_0, countertop_0)']",,put it down on the counter
405,66fecce3c339dad8_84ba,1113,20250711-173211,20250711-174039,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'peppershaker_0', 'saltshaker_0', 'sink_0', 'faucet_0', 'sinkbasin_0', 'pot_0', 'apple_0', 'countertop_0']","['pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside CounterTop; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Pot, Apple, SoapBottle, Mug, PepperShaker, Microwave, Faucet, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'saltshaker_0  is on top of a countertop_0 and inside a Microwave ; ', 'peppershaker_0  is on top of a countertop_0 ; ']",,"[{'command': 'Place(peppershaker_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(pot_0)'],,pick up the pot from the counter
406,66fecce3c339dad8_84ba,1115,20250711-173211,20250711-174055,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'peppershaker_0', 'saltshaker_0', 'sink_0', 'faucet_0', 'pot_0', 'sinkbasin_0', 'apple_0', 'countertop_0']","['pot_0 is Dirty,  is PickedUp,   ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside CounterTop; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top PepperShaker, Apple, SoapBottle, Mug, Microwave, Faucet, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'saltshaker_0  is on top of a countertop_0 and inside a Microwave ; ', 'peppershaker_0  is on top of a countertop_0 ; ']",pot_0,"[{'command': 'Pick_up(pot_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(pot_0, sinkbasin_0)']",,put it into the sink basin
407,66fecce3c339dad8_84ba,1117,20250711-173211,20250711-174114,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'peppershaker_0', 'saltshaker_0', 'sink_0', 'faucet_0', 'pot_0', 'sinkbasin_0', 'apple_0', 'countertop_0']","['pot_0 is Dirty,   is on top of a sinkbasin_0 ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside CounterTop, Pot; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top PepperShaker, Apple, SoapBottle, Mug, Microwave, Faucet, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'saltshaker_0  is on top of a countertop_0 and inside a Microwave ; ', 'peppershaker_0  is on top of a countertop_0 ; ']",,"[{'command': 'Place(pot_0, sinkbasin_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Toggle_on(faucet_0)'],,turn on the faucet
408,66fecce3c339dad8_84ba,1119,20250711-173211,20250711-174129,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'peppershaker_0', 'saltshaker_0', 'sink_0', 'faucet_0', 'pot_0', 'sinkbasin_0', 'apple_0', 'countertop_0']","['pot_0 is FilledWithLiquid,   is on top of a sinkbasin_0 ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside Pot, CounterTop; ', 'faucet_0 is Toggled,   is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Apple, PepperShaker, SoapBottle, Mug, Microwave, Faucet, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'saltshaker_0  is on top of a countertop_0 and inside a Microwave ; ', 'peppershaker_0  is on top of a countertop_0 ; ']",,"[{'command': 'Toggle_on(faucet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Toggle_off(faucet_0)'],,turn it off
409,66fecce3c339dad8_84ba,1121,20250711-173211,20250711-174141,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'peppershaker_0', 'saltshaker_0', 'sink_0', 'faucet_0', 'pot_0', 'sinkbasin_0', 'apple_0', 'countertop_0']","['pot_0 is FilledWithLiquid,   is on top of a sinkbasin_0 ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside Pot, CounterTop; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Apple, PepperShaker, SoapBottle, Mug, Microwave, Faucet, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'saltshaker_0  is on top of a countertop_0 and inside a Microwave ; ', 'peppershaker_0  is on top of a countertop_0 ; ']",,"[{'command': 'Toggle_off(faucet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(pot_0)'],,pick up the pot
410,66fecce3c339dad8_84ba,1123,20250711-173211,20250711-174152,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'peppershaker_0', 'saltshaker_0', 'sink_0', 'faucet_0', 'pot_0', 'sinkbasin_0', 'apple_0', 'countertop_0']","['pot_0 is FilledWithLiquid,  is PickedUp,   ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside CounterTop; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Apple, PepperShaker, SoapBottle, Mug, Microwave, Faucet, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'saltshaker_0  is on top of a countertop_0 and inside a Microwave ; ', 'peppershaker_0  is on top of a countertop_0 ; ']",pot_0,"[{'command': 'Pick_up(pot_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pour(pot_0, sinkbasin_0)']",,empty the pot
411,1c977f9a4b56548f_9d4b,1126,20250714-170417,20250714-170426,Command,NO_CONTEXT,[],[],,[],"['Pick_up(cup_0)', 'Place(cup_0, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(cup_0)', 'Place(cup_0, countertop_0)']",,make me a cup of coffee
412,1c977f9a4b56548f_9d4b,1128,20250714-170417,20250714-170537,Command,IN_CONTEXT_AFTER_SUCCESS,['cup_0'],"['cup_0 is FilledWithLiquid,  is PickedUp,   ; ']",cup_0,"[{'command': 'Pick_up(cup_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(cup_0, coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(cup_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(cup_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Place(cup_0, countertop_0)', 'Pick_up(mug_0)', 'Place(mug_0, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(mug_0)', 'Place(mug_0, countertop_0)']",Put away cup 0; pick up mug_0 and  do all not attempted steps in the old plan using mug_0 instead,put down the cup and use a mug instead
413,1c977f9a4b56548f_9d4b,1130,20250714-170417,20250714-170748,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'cup_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Spatula, Cup, Toaster; ', 'mug_0 is Dirty,  is PickedUp,   ; ']",mug_0,"[{'command': 'Place(cup_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(mug_0, sinkbasin_0)', 'Toggle_on(faucet_0)', 'Pick_up(mug_0)', 'Place(mug_0, countertop_0)']",,clean the mug
414,1c977f9a4b56548f_9d4b,1132,20250714-170417,20250714-170842,Command,IN_CONTEXT_AFTER_SUCCESS,"['mug_0', 'sinkbasin_0', 'cup_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Cup, Spatula, Toaster; ', 'mug_0 is Dirty,   is on top of a Sink ; ', 'sinkbasin_0  , has inside SprayBottle, PepperShaker; ']",,"[{'command': 'Place(mug_0, sinkbasin_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Toggle_on(faucet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(mug_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Pick_up(spraybottle_0)', 'Place(spraybottle_0, countertop_0)', 'Pick_up(peppershaker_0)', 'Place(peppershaker_0, countertop_0)', 'Toggle_on(faucet_0)', 'Pick_up(mug_0)', 'Place(mug_0, countertop_0)']",I will move all objects out of the sink and  do all not attempted steps in the old plan,first empty the sinkbasin
415,1c977f9a4b56548f_9d4b,1134,20250714-170417,20250714-171007,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['mug_0', 'peppershaker_0', 'spraybottle_0', 'sinkbasin_0', 'cup_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Cup, Spatula, SprayBottle, Toaster, PepperShaker; ', 'mug_0 is Dirty,   is on top of a Sink ; ', 'sinkbasin_0  ; ', 'spraybottle_0  is on top of a countertop_0 ; ', 'peppershaker_0  is on top of a countertop_0 ; ']",,"[{'command': 'Pick_up(spraybottle_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(spraybottle_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(peppershaker_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(peppershaker_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pick_up(mug_0)', 'Place(mug_0, sinkbasin_0)', 'Toggle_on(faucet_0)', 'Toggle_off(faucet_0)', 'Pick_up(mug_0)', 'Place(mug_0, countertop_0)']",,now clean the mug in the sinkbasin
416,1c977f9a4b56548f_9d4b,1136,20250714-170417,20250714-171124,Command,IN_CONTEXT_AFTER_SUCCESS,"['mug_0', 'peppershaker_0', 'spraybottle_0', 'faucet_0', 'sinkbasin_0', 'cup_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Cup, Spatula, PepperShaker, SprayBottle, Toaster; ', 'mug_0 is FilledWithLiquid,  is PickedUp,   ; ', 'sinkbasin_0  ; ', 'spraybottle_0  is on top of a countertop_0 ; ', 'peppershaker_0  is on top of a countertop_0 ; ', 'faucet_0  ; ']",mug_0,"[{'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(mug_0, sinkbasin_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Toggle_on(faucet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Toggle_off(faucet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(mug_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Pour(mug_0, sinkbasin_0)', 'Place(mug_0, countertop_0)']",pour the water from mug_0 to the sink and  do all not attempted steps in the old plan,empty the mug
417,1c977f9a4b56548f_9d4b,1139,20250714-170417,20250714-171312,Command,IN_CONTEXT_BEFORE_INITIAL,"['mug_0', 'peppershaker_0', 'spraybottle_0', 'faucet_0', 'sinkbasin_0', 'cup_0', 'countertop_0']","['cup_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'countertop_0  , has on top Cup, Spatula, PepperShaker, SprayBottle, Toaster; ', 'mug_0 is PickedUp,   ; ', 'sinkbasin_0  ; ', 'spraybottle_0  is on top of a countertop_0 ; ', 'peppershaker_0  is on top of a countertop_0 ; ', 'faucet_0  ; ']",mug_0,"[{'command': 'Place(mug_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Go_to(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(mug_0, coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(mug_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Go_to(coffeemachine_0)', 'Place(mug_0, coffeemachine_0)', 'Toggle_on(coffeemachine_0)', 'Toggle_off(coffeemachine_0)', 'Pick_up(mug_0)']",,don't put down the mug but take it straight to the coffee machine
418,8bae25f8140ae442_17e6,1142,20250714-171613,20250714-171625,Command,NO_CONTEXT,[],[],,[],"['Pick_up(potato_0)', 'Place(potato_0, cabinet_0)', 'Pick_up(potato_1)', 'Place(potato_1, cabinet_0)', 'Pick_up(potato_2)', 'Place(potato_2, cabinet_0)']",,put all potatoes in the cabinet
419,8bae25f8140ae442_17e6,1144,20250714-171613,20250714-171844,Command,IN_CONTEXT_AFTER_FAILED,"['cabinet_0', 'potato_0']","['potato_0 is PickedUp,   ; ', 'cabinet_0  , has inside Lettuce; ']",potato_0,"[{'command': 'Pick_up(potato_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(potato_0, cabinet_0)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Pick_up(potato_1)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(potato_1, cabinet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(potato_2)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(potato_2, cabinet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Place(potato_0, countertop_0)', 'Place(potato_0, cabinet_0)', 'Pick_up(potato_1)', 'Place(potato_1, cabinet_0)', 'Pick_up(potato_2)', 'Place(potato_2, cabinet_0)']",Put the potato on a countertop and continue the plan starting with the failed step,put down the potato so you can open the cabinet and then put all potatoes in
420,8bae25f8140ae442_17e6,1146,20250714-171613,20250714-172202,Command,IN_CONTEXT_AFTER_FINAL_SUCCESS,"['potato_0', 'potato_1', 'cabinet_0', 'potato_2', 'countertop_0']","['potato_0  is on top of a cabinet_0 ; ', 'cabinet_0 is Open,   is on top of a Floor , has inside Potato, Potato, Lettuce, Potato; ', 'countertop_0  , has on top Cup, Tomato, Spatula, Fork, DishSponge, DishSponge, Pan; ', 'potato_1  is on top of a cabinet_0 ; ', 'potato_2  is on top of a cabinet_0 ; ']",,"[{'command': 'Place(potato_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Open(cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(potato_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(potato_0, cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(potato_1)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(potato_1, cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(potato_2)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(potato_2, cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Close(cabinet_0)'],,close the cabinet
