game,uid,id,game_start,utt_time,context,utt,old_plan,new_plan,new_plan_correction,anno,int_type,anno_explain,anno_manual_plan_correction,anno_needs_dlg,anno_couldbesolved_by_reasoning,notes
8d187c2be57b026b_14a6,A4,1037,20250711-170340,20250711-171131,"{'oids': ['countertop_0', 'sink_0', 'mug_0', 'faucet_0', 'bottle_0'], 'summary': ['countertop_0  , has on top Spatula, DishSponge, Mug, DishSponge, Apple, Bread, SaltShaker; ', 'sink_0  ; ', 'mug_0 is Dirty,   is on top of a countertop_0 ; ', 'faucet_0  is on top of a CounterTop ; ', 'bottle_0 is FilledWithLiquid,   is inside a Cabinet ; '], 'holding': None, 'visual': 'DishSponge; SoapBottle; Drawer; Drawer; Cabinet; CounterTop; Cabinet; Cabinet; Cabinet; Cabinet; Sink; Floor; HousePlant; Window; SinkBasin; Faucet'}",go to the bottle,"[{'command': 'Pick_up(bottle_0)', 'status': 'SubgoalStatus.FAILED'}]",['Go_to(cabinet_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_FAILED,,,,,
8d187c2be57b026b_14a6,A4,1039,20250711-170340,20250711-171149,"{'oids': ['countertop_0', 'sink_0', 'mug_0', 'faucet_0', 'bottle_0', 'cabinet_0'], 'summary': ['countertop_0  , has on top Spatula, DishSponge, Mug, DishSponge, Apple, Bread, SaltShaker; ', 'sink_0  ; ', 'mug_0 is Dirty,   is on top of a countertop_0 ; ', 'faucet_0  is on top of a CounterTop ; ', 'bottle_0 is FilledWithLiquid,   is inside a Cabinet ; ', 'cabinet_0  , has inside Plate, Mug, Spoon, Spoon; '], 'holding': None, 'visual': 'DishSponge; Drawer; Drawer; Cabinet; CounterTop; Cabinet; Cabinet; Cabinet; Cabinet; HousePlant'}",go to the bottle,"[{'command': 'Go_to(cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Go_to(bottle_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
8d187c2be57b026b_14a6,A4,1046,20250711-170340,20250711-171431,"{'oids': ['countertop_0', 'sink_0', 'mug_0', 'faucet_0', 'bottle_0', 'cabinet_0'], 'summary': ['countertop_0  , has on top Spatula, DishSponge, Mug, DishSponge, Apple, Bread, SaltShaker; ', 'sink_0  ; ', 'mug_0 is Dirty,   is on top of a countertop_0 ; ', 'faucet_0  is on top of a CounterTop ; ', 'bottle_0 is FilledWithLiquid,   is inside a Cabinet ; ', 'cabinet_0  , has inside Plate, Mug, Spoon, Spoon; '], 'holding': None, 'visual': 'DishSponge; SoapBottle; Drawer; Drawer; Cabinet; CounterTop; Cabinet; Cabinet; Cabinet; Cabinet; Sink; Floor; HousePlant; Window; SinkBasin; Faucet'}","no, forget about the cabinet, just find the bottle","[{'command': 'Go_to(cabinet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Open(cabinet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Find(bottle_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]",['Find(bottle_0)'],,gpt,IN_CONTEXT_BEFORE_INITIAL,,,,,
8d187c2be57b026b_14a6,A4,1048,20250711-170340,20250711-171459,"{'oids': ['countertop_0', 'sink_0', 'mug_0', 'faucet_0', 'bottle_0', 'cabinet_0'], 'summary': ['countertop_0  , has on top Spatula, DishSponge, Mug, DishSponge, Apple, Bread, SaltShaker; ', 'sink_0  ; ', 'mug_0 is Dirty,   is on top of a countertop_0 ; ', 'faucet_0  is on top of a CounterTop ; ', 'bottle_0 is FilledWithLiquid,   is inside a Cabinet ; ', 'cabinet_0  , has inside Plate, Mug, Spoon, Spoon; '], 'holding': None, 'visual': 'DishSponge; SoapBottle; Drawer; Drawer; Cabinet; CounterTop; Cabinet; Cabinet; Cabinet; Cabinet; Sink; Floor; HousePlant; Window; SinkBasin; Faucet'}",go to the bottle,"[{'command': 'Find(bottle_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Go_to(bottle_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
8d187c2be57b026b_14a6,A4,1050,20250711-170340,20250711-171510,"{'oids': ['countertop_0', 'sink_0', 'mug_0', 'faucet_0', 'bottle_0', 'cabinet_0'], 'summary': ['countertop_0  , has on top Spatula, DishSponge, Mug, DishSponge, Apple, Bread, SaltShaker; ', 'sink_0  ; ', 'mug_0 is Dirty,   is on top of a countertop_0 ; ', 'faucet_0  is on top of a CounterTop ; ', 'bottle_0 is FilledWithLiquid,   is inside a Cabinet ; ', 'cabinet_0  , has inside Plate, Mug, Spoon, Spoon; '], 'holding': None, 'visual': 'DishSponge; Drawer; Drawer; CounterTop; Cabinet; Cabinet; Cabinet; Cabinet; Sink; HousePlant; Faucet'}",turn left,"[{'command': 'Go_to(bottle_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Motion(RotateLeft)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
8d187c2be57b026b_14a6,A4,1052,20250711-170340,20250711-171528,"{'oids': ['countertop_0', 'sink_0', 'mug_0', 'faucet_0', 'bottle_0', 'cabinet_0'], 'summary': ['countertop_0  , has on top Spatula, DishSponge, Mug, DishSponge, Apple, Bread, SaltShaker; ', 'sink_0  ; ', 'mug_0 is Dirty,   is on top of a countertop_0 ; ', 'faucet_0  is on top of a CounterTop ; ', 'bottle_0 is FilledWithLiquid,   is inside a Cabinet ; ', 'cabinet_0  , has inside Plate, Mug, Spoon, Spoon; '], 'holding': None, 'visual': 'DishSponge; SoapBottle; Drawer; Drawer; CounterTop; Cabinet; Cabinet; Cabinet; Drawer; Sink; CounterTop; Floor; HousePlant; Window; Knife; SinkBasin; ButterKnife; Faucet'}",go to the bottle,"[{'command': 'Motion(RotateLeft)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Go_to(bottle_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
140100bb94c405d9_6347,A4,1055,20250711-171715,20250711-171721,"{'oids': [], 'summary': [], 'holding': None, 'visual': 'Floor'}",go and find a knife,[],['Find(knife_0)'],,gpt,NO_CONTEXT,,,,,
140100bb94c405d9_6347,A4,1057,20250711-171715,20250711-171751,"{'oids': ['knife_0'], 'summary': ['knife_0  is inside a Fridge ; '], 'holding': None, 'visual': 'Floor'}",pick up the knife,"[{'command': 'Find(knife_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Go_to(fridge_0)', 'Open(fridge_0)', 'Pick_up(knife_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
140100bb94c405d9_6347,A4,1059,20250711-171715,20250711-171847,"{'oids': ['knife_0', 'fridge_0'], 'summary': ['knife_0 is PickedUp,   ; ', 'fridge_0 is Open,   is on top of a Floor , has inside Book, PepperShaker, Mug, CreditCard, SaltShaker, Fork, Bowl, Fork, Plate, Knife, SaltShaker; '], 'holding': 'knife_0', 'visual': 'Mug; SaltShaker; CreditCard; Plate; Fork; Bottle; Book; SaltShaker; Knife; PepperShaker; Fork; Knife; GarbageCan; Fridge; Bowl'}",close the fridge and find a tomato,"[{'command': 'Go_to(fridge_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Open(fridge_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(knife_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(knife_0, countertop_0)', 'Close(fridge_0)', 'Find(tomato_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
140100bb94c405d9_6347,A4,1061,20250711-171715,20250711-171941,"{'oids': ['knife_0', 'fridge_0', 'countertop_0', 'tomato_0'], 'summary': ['knife_0  is on top of a countertop_0 ; ', 'fridge_0  is on top of a Floor , has inside Book, PepperShaker, Mug, Bowl, Fork, SaltShaker, CreditCard, Plate, Fork, Knife, SaltShaker; ', 'countertop_0  , has on top PaperTowelRoll, Bowl, Lettuce, Cup, Statue, Vase, Statue, Lettuce, Knife, Lettuce, Bowl, Statue, Fork, CreditCard, Pot; ', 'tomato_0  is on top of a Stool ; '], 'holding': None, 'visual': 'Bottle; Drawer; Cabinet; CounterTop; Toaster; GarbageCan; Fridge'}",pick up the knife again and go to the tomato,"[{'command': 'Place(knife_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Close(fridge_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Find(tomato_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pick_up(knife_0)', 'Go_to(tomato_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
140100bb94c405d9_6347,A4,1064,20250711-171715,20250711-172035,"{'oids': ['knife_0', 'fridge_0', 'countertop_0', 'tomato_0'], 'summary': ['knife_0 is PickedUp,   ; ', 'fridge_0  is on top of a Floor , has inside Book, PepperShaker, Mug, SaltShaker, Bowl, CreditCard, Fork, Fork, Plate, Knife, SaltShaker; ', 'countertop_0  , has on top PaperTowelRoll, Bowl, Lettuce, Cup, Statue, Vase, Bowl, Lettuce, Lettuce, Statue, Statue, CreditCard, Fork, Pot; ', 'tomato_0  is on top of a Stool ; '], 'holding': 'knife_0', 'visual': 'Spatula; WineBottle; Tomato; Statue; SaltShaker; Apple; CreditCard; Statue; CounterTop; Floor; Knife; Bread; Vase; Cup; Vase; Lettuce; Stool; Stool'}",no just slice the tomato,"[{'command': 'Place(knife_0, stool_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(tomato_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(tomato_0, stool_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(knife_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Slice(tomato_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]",['Slice(tomato_0)'],,gpt,IN_CONTEXT_BEFORE_INITIAL,,,,,
140100bb94c405d9_6347,A4,1066,20250711-171715,20250711-172144,"{'oids': ['knife_0', 'fridge_0', 'countertop_0', 'tomato_0'], 'summary': ['knife_0 is PickedUp,   ; ', 'fridge_0  is on top of a Floor , has inside Book, PepperShaker, Mug, SaltShaker, Bowl, CreditCard, Fork, Fork, Plate, Knife, SaltShaker; ', 'countertop_0  , has on top PaperTowelRoll, Bowl, Lettuce, Cup, Statue, Vase, Bowl, Lettuce, Lettuce, Statue, Statue, Fork, CreditCard, Pot; ', 'tomato_0  ; '], 'holding': 'knife_0', 'visual': 'TomatoSliced; TomatoSliced; TomatoSliced; TomatoSliced; TomatoSliced; TomatoSliced; TomatoSliced; Spatula; WineBottle; Statue; SaltShaker; Apple; CreditCard; Statue; CounterTop; Floor; Knife; Bread; Vase; Cup; Vase; Lettuce; Stool; Stool'}",put down the knife,"[{'command': 'Slice(tomato_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(knife_0, countertop_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
140100bb94c405d9_6347,A4,1068,20250711-171715,20250711-172218,"{'oids': ['knife_0', 'fridge_0', 'countertop_0', 'tomato_0'], 'summary': ['knife_0  is on top of a countertop_0 ; ', 'fridge_0  is on top of a Floor , has inside Book, PepperShaker, Mug, SaltShaker, Bowl, CreditCard, Fork, Fork, Plate, Knife, SaltShaker; ', 'countertop_0  , has on top PaperTowelRoll, Bowl, Lettuce, Cup, Statue, Vase, Bowl, Lettuce, Lettuce, Statue, Statue, Fork, CreditCard, Pot, Knife; ', 'tomato_0  ; '], 'holding': None, 'visual': 'Bowl; PaperTowelRoll; Pot; Statue; Bowl; Lettuce; Lettuce; Statue; CounterTop; Knife; Fork; Vase; Cup; Lettuce; Statue'}",pick up a slice of tomato,"[{'command': 'Place(knife_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(tomatosliced_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
140100bb94c405d9_6347,A4,1073,20250711-171715,20250711-172515,"{'oids': ['knife_0', 'fridge_0', 'countertop_0', 'tomato_0', 'tomatosliced_0', 'bowl_0'], 'summary': ['knife_0  is on top of a countertop_0 ; ', 'fridge_0  is on top of a Floor , has inside Book, PepperShaker, Mug, SaltShaker, Bowl, CreditCard, Fork, Fork, Plate, Knife, SaltShaker; ', 'countertop_0  , has on top PaperTowelRoll, Bowl, Lettuce, Cup, Statue, Vase, Bowl, Lettuce, Lettuce, Statue, Statue, Fork, CreditCard, Knife, Pot; ', 'tomato_0  ; ', 'tomatosliced_0 is PickedUp,   ; ', 'bowl_0 is Dirty,   is inside a Cabinet ; '], 'holding': 'tomatosliced_0', 'visual': 'TomatoSliced; DishSponge; Knife; Bottle; Statue; SoapBottle; Tomato; Bowl; Kettle; Mug; Knife; Lettuce; StoveBurner; Drawer; CounterTop; CounterTop; Drawer; Drawer; StoveKnob; Drawer; Cabinet; Floor; Drawer; Cabinet; Cabinet; Microwave; Potato; ShelvingUnit; Stool'}",put the slice into the bowl,"[{'command': 'Find(bowl_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Go_to(bowl_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(tomatosliced_0, bowl_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
140100bb94c405d9_6347,A4,1080,20250711-171715,20250711-172903,"{'oids': ['knife_0', 'fridge_0', 'countertop_0', 'tomato_0', 'tomatosliced_0', 'bowl_0', 'bowl_1'], 'summary': ['knife_0  is on top of a countertop_0 ; ', 'fridge_0  is on top of a Floor , has inside Book, PepperShaker, Mug, SaltShaker, Bowl, CreditCard, Fork, Fork, Plate, Knife, SaltShaker; ', 'countertop_0  , has on top PaperTowelRoll, Bowl, Lettuce, Cup, Statue, Vase, Bowl, Lettuce, Lettuce, Statue, Statue, Fork, CreditCard, Knife, Pot; ', 'tomato_0  ; ', 'tomatosliced_0 is PickedUp,   ; ', 'bowl_0 is Dirty,   is inside a Cabinet ; ', 'bowl_1 is FilledWithLiquid,   is on top of a CounterTop ; '], 'holding': 'tomatosliced_0', 'visual': 'TomatoSliced; DishSponge; Knife; Plate; Apple; Statue; Kettle; Mug; Knife; Lettuce; CreditCard; Drawer; CounterTop; Drawer; Drawer; Drawer; Cabinet; Floor; Drawer; Cabinet; Shelf; Potato; Shelf; Tomato; CreditCard; Spatula; PaperTowelRoll; Shelf; ButterKnife; Apple; ShelvingUnit'}",no take the tomato slice with you to the bowl,"[{'command': 'Place(tomatosliced_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Go_to(bowl_1)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Go_to(bowl_1)', 'Place(tomatosliced_0, bowl_1)']",,gpt,IN_CONTEXT_BEFORE_INITIAL,,,,,
66fecce3c339dad8_84ba,A4,1083,20250711-173211,20250711-173240,"{'oids': [], 'summary': [], 'holding': None, 'visual': 'Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Floor; LightSwitch; Microwave; DiningTable'}",turn right,[],['Motion(RotateRight)'],,gpt,NO_CONTEXT,,,,,
66fecce3c339dad8_84ba,A4,1085,20250711-173211,20250711-173310,"{'oids': [], 'summary': [], 'holding': None, 'visual': 'Mug; Apple; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Drawer; Floor; GarbageCan; Spatula; SinkBasin; PepperShaker; Microwave; SoapBottle; Faucet'}",turn around,"[{'command': 'Motion(RotateRight)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Motion(RotateRight)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A4,1087,20250711-173211,20250711-173333,"{'oids': [], 'summary': [], 'holding': None, 'visual': 'Pot; Bread; Cabinet; Cabinet; CounterTop; Drawer; Drawer; Floor; GarbageCan; DiningTable'}",pick up the dirty pot,"[{'command': 'Motion(RotateRight)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(pot_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A4,1089,20250711-173211,20250711-173432,"{'oids': ['pot_0'], 'summary': ['pot_0 is FilledWithLiquid,  is Dirty,  is PickedUp,   ; '], 'holding': 'pot_0', 'visual': 'Pot; Egg; CounterTop; Window; CoffeeMachine; DiningTable'}",go to the sink,"[{'command': 'Pick_up(pot_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Go_to(sink_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A4,1091,20250711-173211,20250711-173454,"{'oids': ['pot_0', 'sink_0'], 'summary': ['pot_0 is FilledWithLiquid,  is Dirty,  is PickedUp,   ; ', 'sink_0  ; '], 'holding': 'pot_0', 'visual': 'Pot; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Spatula; Microwave; SoapBottle'}",empty the pot,"[{'command': 'Go_to(sink_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pour(pot_0, sink_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A4,1093,20250711-173211,20250711-173512,"{'oids': ['pot_0', 'sink_0'], 'summary': ['pot_0 is Dirty,  is PickedUp,   ; ', 'sink_0  ; '], 'holding': 'pot_0', 'visual': 'Pot; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Spatula; Microwave; SoapBottle'}",put the pot into the sink basin,"[{'command': 'Pour(pot_0, sink_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(pot_0, sinkbasin_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A4,1095,20250711-173211,20250711-173600,"{'oids': ['pot_0', 'sink_0', 'sinkbasin_0'], 'summary': ['pot_0 is Dirty,  is PickedUp,   ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside Mug, Apple, PepperShaker, CounterTop; '], 'holding': 'pot_0', 'visual': 'Pot; Lettuce; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Floor; Spatula; Microwave; SoapBottle; Faucet'}",put down the pot,"[{'command': 'Place(pot_0, sinkbasin_0)', 'status': 'SubgoalStatus.FAILED'}]","['Place(pot_0, sink_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_FAILED,,,,,
66fecce3c339dad8_84ba,A4,1097,20250711-173211,20250711-173642,"{'oids': ['pot_0', 'sink_0', 'sinkbasin_0'], 'summary': ['pot_0 is Dirty,   is on top of a CounterTop ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside Apple, Mug, CounterTop, PepperShaker; '], 'holding': None, 'visual': 'Mug; Pot; Apple; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Drawer; Spatula; SinkBasin; PepperShaker; Microwave; SoapBottle; Faucet'}",turn off the faucet,"[{'command': 'Place(pot_0, sink_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Toggle_off(faucet_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A4,1099,20250711-173211,20250711-173704,"{'oids': ['pot_0', 'sink_0', 'sinkbasin_0', 'faucet_0'], 'summary': ['pot_0 is Dirty,   is on top of a CounterTop ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside Apple, Mug, CounterTop, PepperShaker; ', 'faucet_0  is on top of a CounterTop ; '], 'holding': None, 'visual': 'Mug; Pot; Apple; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Spatula; SinkBasin; PepperShaker; Microwave; SoapBottle; Faucet'}",pick up the apple,"[{'command': 'Toggle_off(faucet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(apple_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A4,1101,20250711-173211,20250711-173724,"{'oids': ['pot_0', 'sink_0', 'sinkbasin_0', 'faucet_0', 'apple_0'], 'summary': ['pot_0 is Dirty,   is on top of a CounterTop ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside Mug, CounterTop, PepperShaker; ', 'faucet_0  is on top of a CounterTop ; ', 'apple_0 is PickedUp,   ; '], 'holding': 'apple_0', 'visual': 'Mug; Pot; Apple; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Spatula; SinkBasin; PepperShaker; Microwave; SoapBottle; Faucet'}",put the apple on the counter top,"[{'command': 'Pick_up(apple_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(apple_0, countertop_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A4,1103,20250711-173211,20250711-173757,"{'oids': ['pot_0', 'sink_0', 'sinkbasin_0', 'faucet_0', 'apple_0', 'countertop_0'], 'summary': ['pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside Mug, CounterTop, PepperShaker; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Pot, SoapBottle, Apple, Microwave, Faucet, SaltShaker, Tomato; '], 'holding': None, 'visual': 'Mug; Pot; Apple; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Spatula; SinkBasin; PepperShaker; Microwave; SoapBottle; Faucet'}",pick up the mug from the sink basin,"[{'command': 'Place(apple_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(mug_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A4,1105,20250711-173211,20250711-173912,"{'oids': ['pot_0', 'sink_0', 'sinkbasin_0', 'faucet_0', 'apple_0', 'countertop_0', 'mug_0'], 'summary': ['pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside CounterTop, PepperShaker; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Pot, Apple, SoapBottle, Microwave, Faucet, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,  is PickedUp,   ; '], 'holding': 'mug_0', 'visual': 'Mug; Pot; Apple; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Spatula; SinkBasin; PepperShaker; Microwave; SoapBottle; Faucet'}",put it down on the counter,"[{'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(mug_0, countertop_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A4,1107,20250711-173211,20250711-173929,"{'oids': ['pot_0', 'sink_0', 'sinkbasin_0', 'faucet_0', 'apple_0', 'countertop_0', 'mug_0'], 'summary': ['pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside CounterTop, PepperShaker; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Pot, Apple, SoapBottle, Mug, Microwave, Faucet, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; '], 'holding': None, 'visual': 'Mug; Pot; Apple; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Spatula; SinkBasin; PepperShaker; Microwave; SoapBottle; Faucet'}",pick up the saltshaker,"[{'command': 'Place(mug_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(saltshaker_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A4,1109,20250711-173211,20250711-174000,"{'oids': ['pot_0', 'sink_0', 'sinkbasin_0', 'faucet_0', 'apple_0', 'countertop_0', 'mug_0', 'saltshaker_0'], 'summary': ['pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside CounterTop, PepperShaker; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Pot, Apple, SoapBottle, Mug, Microwave, Faucet, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'saltshaker_0  is on top of a countertop_0 and inside a Microwave ; '], 'holding': None, 'visual': 'Drawer; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Floor; Spatula; SinkBasin; PepperShaker; Microwave; SoapBottle; Faucet'}",pick up the pepper shaker,"[{'command': 'Pick_up(saltshaker_0)', 'status': 'SubgoalStatus.FAILED'}]",['Pick_up(peppershaker_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_FAILED,,,,,
66fecce3c339dad8_84ba,A4,1111,20250711-173211,20250711-174021,"{'oids': ['pot_0', 'sink_0', 'sinkbasin_0', 'faucet_0', 'apple_0', 'countertop_0', 'mug_0', 'saltshaker_0', 'peppershaker_0'], 'summary': ['pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sink_0  ; ', 'sinkbasin_0  , has inside CounterTop; ', 'faucet_0  is on top of a countertop_0 ; ', 'apple_0  is on top of a countertop_0 ; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Pot, Apple, SoapBottle, Mug, Microwave, Faucet, SaltShaker, Tomato; ', 'mug_0 is FilledWithLiquid,   is on top of a countertop_0 ; ', 'saltshaker_0  is on top of a countertop_0 and inside a Microwave ; ', 'peppershaker_0 is PickedUp,   ; '], 'holding': 'peppershaker_0', 'visual': 'Mug; Pot; Apple; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Spatula; SinkBasin; PepperShaker; Microwave; SoapBottle; Faucet'}",put it down on the counter,"[{'command': 'Pick_up(peppershaker_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(peppershaker_0, countertop_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
